time,open,high,low,close,Plot,Plot,Shapes,Shapes,Lower Level,Upper Level,RSI
2024-07-29T15:00:00+03:00,3375.01,3386.8,3290,3308.67,NaN,NaN,0,0,50.60419329185123,70.75031919534253,51.50063839068505
2024-07-29T19:00:00+03:00,3308.66,3324.19,3258,3311.02,NaN,NaN,0,0,50.60419329185123,70.75031919534253,51.85059746768131
2024-07-29T23:00:00+03:00,3311.03,3353.38,3309.23,3317.66,NaN,NaN,0,0,50.60419329185123,70.75031919534253,52.8850833494502
2024-07-30T03:00:00+03:00,3317.66,3337.94,3282.3,3321,NaN,NaN,0,0,50.60419329185123,70.75031919534253,53.4271214536434
2024-07-30T07:00:00+03:00,3321,3353.41,3298.12,3340.9,NaN,NaN,0,0,50.60419329185123,70.75031919534253,56.6287066050567
2024-07-30T11:00:00+03:00,3340.9,3355.5,3327.09,3334.65,NaN,NaN,0,0,50.60419329185123,70.75031919534253,55.34194521806063
2024-07-30T15:00:00+03:00,3334.66,3366.4,3291.6,3321,NaN,NaN,0,0,50.60419329185123,70.75031919534253,52.53430357999054
2024-07-30T19:00:00+03:00,3321,3327.42,3260,3272.79,NaN,NaN,0,0,42.01839332127321,33.06666834570107,44.036786642546424
2024-07-30T23:00:00+03:00,3272.79,3285.23,3233.18,3279.21,NaN,NaN,0,0,42.652766821928864,33.06666834570107,45.30553364385772
2024-07-31T03:00:00+03:00,3279.2,3304.89,3262.04,3294.01,NaN,NaN,0,0,44.10995792948383,33.06666834570107,48.21991585896767
2024-07-31T07:00:00+03:00,3294.01,3332.04,3262.49,3317.5,NaN,NaN,0,0,50.60419329185123,71.27111546917853,52.54223093835706
2024-07-31T11:00:00+03:00,3317.49,3326.98,3306.81,3322.87,NaN,NaN,0,0,50.60419329185123,71.27111546917853,53.4978884895242
2024-07-31T15:00:00+03:00,3322.88,3350,3297.85,3302.36,NaN,NaN,0,0,44.7028827943587,33.06666834570107,49.40576558871741
2024-07-31T19:00:00+03:00,3302.35,3326.79,3245,3266.19,NaN,NaN,0,0,44.7028827943587,33.06666834570107,43.138922100289214
2024-07-31T23:00:00+03:00,3266.19,3271.87,3213.75,3232.74,NaN,NaN,0,0,34.7028827943587,33.06666834570107,38.30045843520618
2024-08-01T03:00:00+03:00,3232.74,3242.57,3171.65,3178.22,NaN,NaN,0,0,34.7028827943587,33.06666834570107,32.00047960052754
2024-08-01T07:00:00+03:00,3178.22,3189.8,3136.47,3166.81,NaN,NaN,0,0,34.7028827943587,33.06666834570107,30.856555923591472
2024-08-01T11:00:00+03:00,3166.82,3194.23,3165.52,3188.39,NaN,NaN,0,0,34.7028827943587,33.06666834570107,35.54921750607119
2024-08-01T15:00:00+03:00,3188.39,3207,3102.4,3117.18,NaN,NaN,0,0,29.702882794358704,33.06666834570107,28.641453270250608
2024-08-01T19:00:00+03:00,3117.18,3136,3080.02,3131.64,NaN,NaN,0,0,34.7028827943587,33.06666834570107,31.550108302286674
2024-08-01T23:00:00+03:00,3131.64,3219.34,3121.73,3203.4,NaN,NaN,0,0,44.7028827943587,33.06666834570107,43.79419075696036
2024-08-02T03:00:00+03:00,3203.4,3218.6,3136.41,3168.27,NaN,NaN,0,0,44.7028827943587,33.06666834570107,40.0201022769036
2024-08-02T07:00:00+03:00,3168.28,3175.52,3127,3147.42,NaN,NaN,0,0,34.7028827943587,33.06666834570107,37.93080506247227
2024-08-02T11:00:00+03:00,3147.41,3166.95,3134.26,3153.73,NaN,NaN,0,0,34.7028827943587,33.06666834570107,38.96923882729682
2024-08-02T15:00:00+03:00,3153.73,3182.8,2985.13,3038.99,NaN,NaN,0,0,29.702882794358704,33.06666834570107,29.352664566041724
2024-08-02T19:00:00+03:00,3039,3048.59,2995,3011.64,NaN,NaN,0,0,29.702882794358704,33.06666834570107,27.604033533175084
2024-08-02T23:00:00+03:00,3011.64,3041.91,2967,2989.61,NaN,NaN,0,0,29.702882794358704,33.06666834570107,26.24764876050959
2024-08-03T03:00:00+03:00,2989.61,3003.53,2913.56,2982.5,NaN,NaN,0,0,29.702882794358704,33.06666834570107,25.806905103293516
2024-08-03T07:00:00+03:00,2982.49,2996.63,2961.04,2983.9,NaN,NaN,0,0,29.702882794358704,33.06666834570107,26.070149183368045
2024-08-03T11:00:00+03:00,2983.81,3006.64,2974.5,2997.21,NaN,NaN,0,0,29.702882794358704,33.06666834570107,28.661658862196106
2024-08-03T15:00:00+03:00,2997.2,3018.02,2938.88,2942.4,NaN,NaN,0,0,29.702882794358704,33.06666834570107,24.805557606315347
2024-08-03T19:00:00+03:00,2942.4,2955.39,2878,2893.53,NaN,NaN,0,0,29.702882794358704,33.06666834570107,21.96765187749844
2024-08-03T23:00:00+03:00,2893.53,2922.41,2859,2903.64,NaN,NaN,0,0,29.702882794358704,33.06666834570107,23.907136751150958
2024-08-04T03:00:00+03:00,2903.65,2935.46,2876.22,2915.78,NaN,NaN,0,0,29.702882794358704,33.06666834570107,26.27670209852235
2024-08-04T07:00:00+03:00,2915.79,2922,2888,2893.24,NaN,NaN,0,0,29.702882794358704,33.06666834570107,24.736482598628598
2024-08-04T11:00:00+03:00,2893.24,2925,2876.93,2914.22,NaN,NaN,0,0,29.702882794358704,33.06666834570107,28.9132171548963
2024-08-04T15:00:00+03:00,2914.22,2925.8,2819.5,2826.98,NaN,NaN,0,0,29.702882794358704,33.06666834570107,23.158142699754578
2024-08-04T19:00:00+03:00,2827,2837.96,2630,2757.55,NaN,NaN,0,0,29.702882794358704,33.06666834570107,19.783194303194747
2024-08-04T23:00:00+03:00,2757.55,2772.74,2681.04,2688.92,NaN,NaN,0,0,29.702882794358704,33.06666834570107,17.126277768286187
2024-08-05T03:00:00+03:00,2688.91,2697.44,2111,2312.72,NaN,NaN,0,0,29.702882794358704,33.06666834570107,9.552738708001897
2024-08-05T07:00:00+03:00,2312.72,2386.44,2160,2357.55,NaN,NaN,0,0,29.702882794358704,33.06666834570107,14.410021981622421
2024-08-05T11:00:00+03:00,2357.54,2362.24,2224.22,2290.57,NaN,NaN,0,0,29.702882794358704,33.06666834570107,13.26390122543549
2024-08-05T15:00:00+03:00,2290.6,2462.9,2183.51,2450.8,NaN,NaN,0,0,29.702882794358704,33.06666834570107,28.014062595882564
2024-08-05T19:00:00+03:00,2450.8,2518,2364.14,2404.9,NaN,NaN,0,0,29.702882794358704,33.06666834570107,26.617630520899567
2024-08-05T23:00:00+03:00,2404.89,2474.75,2401.53,2419.59,NaN,NaN,0,0,29.702882794358704,33.06666834570107,27.857086738772054
2024-08-06T03:00:00+03:00,2419.76,2547.43,2415.8,2491.9,NaN,NaN,0,0,34.7028827943587,33.06666834570107,33.785692230278826
2024-08-06T07:00:00+03:00,2491.9,2535.19,2478.53,2523.41,NaN,NaN,0,0,34.7028827943587,33.06666834570107,36.24442739015187
2024-08-06T11:00:00+03:00,2523.42,2525,2440.32,2458.91,NaN,NaN,0,0,34.7028827943587,33.06666834570107,33.50204961379286
2024-08-06T15:00:00+03:00,2458.9,2556.23,2414.19,2527.6,NaN,NaN,0,0,34.7028827943587,33.06666834570107,38.81177857347058
2024-08-06T19:00:00+03:00,2527.59,2549.73,2480.99,2493.04,NaN,NaN,0,0,34.7028827943587,33.06666834570107,37.202251741453345
2024-08-06T23:00:00+03:00,2493.04,2513.84,2446.08,2461.33,NaN,NaN,0,0,34.7028827943587,33.06666834570107,35.73781743721226
2024-08-07T03:00:00+03:00,2461.33,2530,2425.53,2507.27,NaN,NaN,0,0,34.7028827943587,33.06666834570107,39.456165351265795
2024-08-07T07:00:00+03:00,2507.26,2534.6,2485.12,2510.72,NaN,NaN,0,0,34.7028827943587,33.06666834570107,39.738165726153035
2024-08-07T11:00:00+03:00,2510.79,2551.32,2470,2473.01,NaN,NaN,0,0,34.7028827943587,33.06666834570107,37.67265204269859
2024-08-07T15:00:00+03:00,2473.01,2487.64,2364.76,2412.75,NaN,NaN,0,0,34.7028827943587,33.06666834570107,34.579532822555436
2024-08-07T19:00:00+03:00,2412.76,2416.45,2326.95,2350.45,NaN,NaN,0,0,34.7028827943587,33.06666834570107,31.683232746308278
2024-08-07T23:00:00+03:00,2350.45,2370,2309.04,2342.8,NaN,NaN,0,0,34.7028827943587,33.06666834570107,31.336153858663224
2024-08-08T03:00:00+03:00,2342.79,2465.25,2320.4,2430.41,NaN,NaN,0,0,34.7028827943587,33.06666834570107,39.50888525379515
2024-08-08T07:00:00+03:00,2430.4,2445.32,2411.31,2414,NaN,NaN,0,0,34.7028827943587,33.06666834570107,38.58254704512111
2024-08-08T11:00:00+03:00,2414,2460.68,2408.6,2447.63,NaN,NaN,0,0,44.7028827943587,33.06666834570107,41.60429791284641
2024-08-08T15:00:00+03:00,2447.64,2525.68,2411.02,2507.2,NaN,NaN,0,0,44.7028827943587,33.06666834570107,46.61471453165136
2024-08-08T19:00:00+03:00,2507.21,2607.29,2504.02,2573.53,NaN,NaN,0,0,50.60419329185123,70.79747932329887,51.59495864659774
2024-08-08T23:00:00+03:00,2573.54,2724.1,2567.64,2682.5,NaN,NaN,0,0,50.60419329185123,70.79747932329887,58.452325977471
2024-08-09T03:00:00+03:00,2682.5,2702.19,2646.4,2694.67,NaN,NaN,0,0,50.60419329185123,70.79747932329887,59.14838230889031
2024-08-09T07:00:00+03:00,2694.66,2707.98,2649,2670.21,NaN,NaN,0,0,50.60419329185123,70.79747932329887,57.078614384347354
2024-08-09T11:00:00+03:00,2670.21,2681.28,2617.2,2634.92,NaN,NaN,0,0,50.60419329185123,70.79747932329887,54.13528351258203
2024-08-09T15:00:00+03:00,2634.93,2663.96,2556.4,2557.82,NaN,NaN,0,0,44.13896336716974,33.06666834570107,48.27792673433947
2024-08-09T19:00:00+03:00,2557.82,2609.75,2552.61,2590.8,NaN,NaN,0,0,50.60419329185123,70.36675278152272,50.73350556304545
2024-08-09T23:00:00+03:00,2590.8,2613.07,2562.39,2598.78,NaN,NaN,0,0,50.60419329185123,70.36675278152272,51.335547467144394
2024-08-10T03:00:00+03:00,2598.79,2644.7,2576.49,2602.59,NaN,NaN,0,0,50.60419329185123,70.36675278152272,51.63940740254797
2024-08-10T07:00:00+03:00,2602.6,2637,2588.4,2634.27,NaN,NaN,0,0,50.60419329185123,70.36675278152272,54.20017574004937
2024-08-10T11:00:00+03:00,2634.27,2642.84,2623,2636.58,NaN,NaN,0,0,50.60419329185123,70.36675278152272,54.38982532789168
2024-08-10T15:00:00+03:00,2636.58,2637.89,2597,2599.49,NaN,NaN,0,0,50.60419329185123,70.36675278152272,50.75568008978053
2024-08-10T19:00:00+03:00,2599.5,2622.84,2589.51,2603.01,NaN,NaN,0,0,50.60419329185123,70.36675278152272,51.089687091202755
2024-08-10T23:00:00+03:00,2603.01,2618,2596.21,2609.92,NaN,NaN,0,0,50.60419329185123,70.36675278152272,51.78109891536092
2024-08-11T03:00:00+03:00,2609.92,2668.28,2606.02,2646.38,NaN,NaN,0,0,50.60419329185123,70.36675278152272,55.36636902025247
2024-08-11T07:00:00+03:00,2646.39,2683.15,2634,2677.79,NaN,NaN,0,0,50.60419329185123,70.36675278152272,58.24663136457477
2024-08-11T11:00:00+03:00,2677.8,2720,2644.91,2652.61,NaN,NaN,0,0,50.60419329185123,70.36675278152272,55.172885223305485
2024-08-11T15:00:00+03:00,2652.6,2655.8,2594.46,2614.07,NaN,NaN,0,0,50.60419329185123,70.36675278152272,50.75778550242239
2024-08-11T19:00:00+03:00,2614.07,2645.92,2596.33,2599.06,NaN,NaN,0,0,44.55474713492736,33.06666834570107,49.10949426985472
2024-08-11T23:00:00+03:00,2599.06,2602.91,2540,2555.38,NaN,NaN,0,0,44.55474713492736,33.06666834570107,44.573290083191665
2024-08-12T03:00:00+03:00,2555.38,2577.9,2510.05,2541.02,NaN,NaN,0,0,44.55474713492736,33.06666834570107,43.16178318262065
2024-08-12T07:00:00+03:00,2541.03,2582.75,2516.36,2567.27,NaN,NaN,0,0,44.55474713492736,33.06666834570107,46.49715851627599
2024-08-12T11:00:00+03:00,2567.27,2683.2,2558.54,2673.6,NaN,NaN,0,0,50.60419329185123,73.70085316418415,57.40170632836831
2024-08-12T15:00:00+03:00,2673.6,2723.7,2592.58,2689.2,NaN,NaN,0,0,50.60419329185123,73.70085316418415,58.7306658206844
2024-08-12T19:00:00+03:00,2689.2,2698.87,2627.89,2660.09,NaN,NaN,0,0,50.60419329185123,72.63293051441566,55.26586102883132
2024-08-12T23:00:00+03:00,2660.09,2750,2658.13,2722.3,NaN,NaN,0,0,50.60419329185123,42.63293051441566,60.61351991029976
2024-08-13T03:00:00+03:00,2722.3,2738.4,2650.61,2656.39,NaN,NaN,0,0,50.60419329185123,71.66919826283579,53.33839652567159
2024-08-13T07:00:00+03:00,2656.38,2664,2635.13,2648.94,NaN,NaN,0,0,50.60419329185123,71.28516293592843,52.57032587185686
2024-08-13T11:00:00+03:00,2648.95,2658.34,2611.37,2644.65,NaN,NaN,0,0,50.60419329185123,71.05251639638304,52.10503279276608
2024-08-13T15:00:00+03:00,2644.66,2674.99,2630.91,2652,NaN,NaN,0,0,50.60419329185123,71.05251639638304,52.87461595362333
2024-08-13T19:00:00+03:00,2652,2730.28,2650,2711.46,NaN,NaN,0,0,50.60419329185123,71.05251639638304,58.66147497272339
2024-08-13T23:00:00+03:00,2711.46,2734,2692.85,2702.44,NaN,NaN,0,0,50.60419329185123,71.05251639638304,57.50780625529383
2024-08-14T03:00:00+03:00,2702.44,2725.4,2685.8,2709.39,NaN,NaN,0,0,50.60419329185123,71.05251639638304,58.190098187604754
2024-08-14T07:00:00+03:00,2709.4,2750,2707.72,2727.57,NaN,NaN,0,0,50.60419329185123,71.05251639638304,59.99944116639018
2024-08-14T11:00:00+03:00,2727.56,2764.05,2715,2750.24,NaN,NaN,0,0,50.60419329185123,41.05251639638304,62.19637760876411
2024-08-14T15:00:00+03:00,2750.24,2780,2632.2,2674.21,NaN,NaN,0,0,50.60419329185123,70.95046999576604,51.90093999153208
2024-08-14T19:00:00+03:00,2674.22,2674.22,2641.4,2669.06,NaN,NaN,0,0,50.60419329185123,70.6408570022479,51.2817140044958
2024-08-14T23:00:00+03:00,2669.06,2679.81,2641.3,2661.45,NaN,NaN,0,0,50.60419329185123,70.16310740136926,50.32621480273852
2024-08-15T03:00:00+03:00,2661.45,2673.57,2634,2652.5,NaN,NaN,0,0,44.58297738105007,33.06666834570107,49.16595476210015
2024-08-15T07:00:00+03:00,2652.49,2656.62,2589,2615.16,NaN,NaN,0,0,44.58297738105007,33.06666834570107,44.55112480197182
2024-08-15T11:00:00+03:00,2615.16,2644.1,2604.3,2637.73,NaN,NaN,0,0,44.58297738105007,33.06666834570107,47.74391252719199
2024-08-15T15:00:00+03:00,2637.73,2675.6,2633,2668.4,NaN,NaN,0,0,50.60419329185123,70.90251658149762,51.805033162995244
2024-08-15T19:00:00+03:00,2668.4,2675,2521.87,2549.59,NaN,NaN,NaN,NaN,29.560660093052135,33.06666834570107,39.12132018610427
2024-08-15T23:00:00+03:00,2549.59,2589.55,2515.71,2569.89,NaN,NaN,NaN,NaN,40.872860045340595,33.06666834570107,41.74572009068119
2024-08-16T03:00:00+03:00,2569.9,2610.35,2552.17,2580.08,NaN,NaN,NaN,NaN,41.53617662496656,33.06666834570107,43.072353249933116
2024-08-16T07:00:00+03:00,2580.08,2628.83,2577.71,2617.45,NaN,NaN,NaN,NaN,43.88498152717604,33.06666834570107,47.76996305435207
2024-08-16T11:00:00+03:00,2617.44,2626.41,2611,2623.67,NaN,NaN,NaN,NaN,44.265625792164535,33.06666834570107,48.53125158432907
