time,open,high,low,close,RSI Smoothed,Moving Average RSI,Plot,K,D,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
2024-05-03T07:03:00+03:00,3007.25,3012.94,3006.78,3010.97,35.132688901878595,40.39982778175811,NaN,34.46568925492725,23.35313026237689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:06:00+03:00,3010.97,3012,3009.34,3011.18,37.32073503770497,39.78400923294748,NaN,47.371015293671896,33.87441461611218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:09:00+03:00,3011.18,3016.8,3010.61,3014.4,43.87211244774053,40.60162987590609,NaN,76.72497155973385,52.853892036111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:12:00+03:00,3014.41,3015.59,3012,3013.26,46.20975830805612,41.7232555623361,NaN,84.54423334733676,69.54674006691417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:15:00+03:00,3013.26,3016.74,3013.25,3016.1,51.58853760099879,43.696311970068635,NaN,95.78970807712828,85.68630432806629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:18:00+03:00,3016.09,3017.2,3014.6,3016.81,55.64555229467247,46.086160034989405,NaN,95.78970807712828,92.0412165005311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:21:00+03:00,3016.81,3016.81,3014.2,3014.37,55.283267398141014,47.925581507619725,NaN,91.99769355770185,94.52570323731948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:24:00+03:00,3014.37,3015.16,3012.65,3014.15,54.675791588660644,49.27562352382791,NaN,83.2829598441805,90.35678715967022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:27:00+03:00,3014.16,3014.56,3012.15,3012.16,51.10377560506158,49.64125394007464,NaN,68.14006140402161,81.14023826863466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:30:00+03:00,3012.15,3012.38,3005.36,3005.36,40.552666812918545,47.82353651464342,NaN,43.28570231598237,64.90290785472816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:33:00+03:00,3005.36,3007.24,3003.27,3003.4,33.77234623050779,45.0132984578163,NaN,18.667102696170378,43.36428880539145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:36:00+03:00,3003.4,3005.6,3003,3005.19,31.357512507658626,42.282141267784766,NaN,6.30525702643435,22.752687346195696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:39:00+03:00,3005.18,3005.2,3000.41,3001.85,27.710298605515007,39.36777273533082,NaN,5.828589223438402,10.266982982014373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:42:00+03:00,3001.84,3002.19,3000.28,3001.18,25.217968601712712,36.537811908607196,NaN,5.828589223438402,5.987478491103714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:45:00+03:00,3001.18,3004.26,2997.1,3002.61,24.42383645090345,34.11501681706645,NaN,4.720868008096053,5.459348818324282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:48:00+03:00,3002.6,3004.35,3001.82,3004.2,25.50923133307741,32.39385972026864,NaN,14.561230353092945,8.370229194875796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:51:00+03:00,3004.2,3005.2,3001.44,3002.32,24.61445728436881,30.83797923308867,NaN,20.363177032267515,13.215091797818834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:54:00+03:00,3002.32,3003.84,3001.62,3001.63,23.60013097713643,29.390409581898222,NaN,19.981657448508756,18.302021611289735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T07:57:00+03:00,3001.62,3004.34,3001.17,3004.01,26.097833522701507,28.73189437005888,NaN,22.57161710007126,20.972150526949175,57.39950720246753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:00:00+03:00,3004,3004.57,3001.28,3001.29,24.808108720039144,27.947137240054932,NaN,24.613284135885987,22.388852894821998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:03:00+03:00,3001.28,3001.84,2999.43,2999.78,23.00531359323456,26.958772510690856,NaN,24.195479866149416,23.793460367368883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:06:00+03:00,2999.78,3002.64,2995.11,3001.2,22.73479572126702,26.11397715280609,NaN,24.90026418160316,24.56967606121285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:09:00+03:00,3001.19,3001.79,2998,2998,20.57385810633363,25.0059533435116,NaN,20.285644927805418,23.127129658519326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:12:00+03:00,2998,3000,2998,2999.2,19.917753073923663,23.98831328959401,NaN,31.061900293635812,25.415936467681462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:15:00+03:00,2999.2,3000.8,2997.66,2999.84,19.852890557747287,23.161228743224665,NaN,38.79157816443219,30.0463744619578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:18:00+03:00,2999.85,3001.45,2997.25,3001.45,23.717715200226237,23.27252603462498,NaN,68.89591703657398,46.249798498213984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:21:00+03:00,3001.44,3002.89,3000.2,3000.2,23.539777425811906,23.325976312862366,NaN,79.43944256191618,62.37564592097411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:24:00+03:00,3000.21,3000.8,2996.45,2999.11,22.532591301000252,23.167299310489945,NaN,75.41287163105399,74.58274374318138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:27:00+03:00,2999.1,3001.45,2998.35,3001.01,25.50652555824348,23.63514456004065,NaN,75.41287163105399,76.75506194134138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:30:00+03:00,3001.01,3004.35,3000.65,3004.35,35.56813105623053,26.021741859278627,NaN,83.50487991861398,78.11020772690732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:33:00+03:00,3004.34,3005.31,3001.57,3001.57,35.471320827993,27.9116576530215,NaN,88.96391091306079,82.62722082090959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:36:00+03:00,3001.58,3004.35,3000.2,3000.99,34.63001841235754,29.25532980488871,NaN,75.74250593686546,82.73709892284673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:39:00+03:00,3000.99,3002.9,3000.99,3002.8,38.11241693719251,31.02674723134947,NaN,70.76232552669192,78.48958079220604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:42:00+03:00,3002.79,3004.35,3002.29,3004,43.10716197807061,33.4428301806937,NaN,81.79841461363114,76.1010820257295,NaN,53.303343199013746,NaN,53.303343199013746,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:45:00+03:00,3004,3004,2997.95,2997.95,36.24422117161245,34.00310837887745,NaN,72.70943406384053,75.09005806805453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:48:00+03:00,2997.95,3002.6,2997.25,2998.85,33.528672514837965,33.908221206069555,NaN,59.406847122954396,71.30489860014201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:51:00+03:00,2998.85,3001.2,2995.81,2997.95,30.845819592497477,33.29574088335514,NaN,33.62091751239938,55.24573289973143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:54:00+03:00,2997.96,3002.2,2997.95,3001.81,36.178851269762795,33.87236296063667,NaN,49.800677113815425,47.60948058305639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T08:57:00+03:00,3001.81,3001.81,2996.58,2997.18,32.51342270506673,33.600574909522685,NaN,41.40806125199816,41.60988529273765,54.87866378407938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:00:00+03:00,2997.19,2997.2,2995.88,2995.88,29.07088623707652,32.69463717503345,NaN,35.426122468839026,42.21162027821753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:03:00+03:00,2995.88,2999.2,2993.6,2995.21,26.459680712200083,31.447645882466777,NaN,8.22341506007559,28.352532926970923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:06:00+03:00,2995.2,2996.9,2993.89,2993.99,23.946525128153482,29.947421731604116,NaN,1.5654649396191769,15.071667489511256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:09:00+03:00,2994,2994.6,2990.68,2992.99,21.7593849723484,28.30981437975297,NaN,1.4802973661668755e-15,3.262959999898248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:12:00+03:00,2992.99,2993,2991.3,2992.79,20.299836582755276,26.70781882035343,NaN,1.4802973661668755e-15,0.5218216465397186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:15:00+03:00,2992.79,2992.8,2982.09,2984.95,15.647703610897139,24.495795778462174,NaN,1.4802973661668755e-15,-6.463965165595356e-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:18:00+03:00,2984.94,2986.77,2982.29,2986.01,13.767482360204866,22.35013309481071,NaN,3.517462802486063,1.1724876008286886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:21:00+03:00,2986,2989.15,2984.8,2986.21,12.732705530638796,20.42664758197633,NaN,7.720065065389538,3.745842622625201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:24:00+03:00,2986.21,2988.41,2984.73,2986.74,12.23396284199329,18.78811063397972,NaN,14.41469616589472,8.550741344590106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:27:00+03:00,2986.74,2989.45,2986.41,2989.35,15.537499240971783,18.137988355378134,NaN,27.423943781628775,16.51956833763768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:30:00+03:00,2989.35,2989.6,2984.2,2987.99,15.394558010852819,17.58930228647307,NaN,36.856940443207286,26.231860130243593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:33:00+03:00,2987.99,2988,2984.34,2986.59,14.710706478456927,17.013583124869843,NaN,40.91357500567115,35.064819743502404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:36:00+03:00,2986.59,2989.15,2985.95,2986.3,14.139554149434503,16.438777329782774,NaN,39.375767834732464,39.048761094536964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:39:00+03:00,2986.3,2986.72,2984.73,2986.37,13.784591632290486,15.907940190284316,NaN,43.247971773638774,41.17910487134746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:42:00+03:00,2986.37,2987.99,2986.25,2986.61,13.643011467794096,15.454954445786273,NaN,53.30941014253043,45.31104991696722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:45:00+03:00,2986.62,2990.52,2986.43,2990.4,22.986482291494085,16.961260014927834,NaN,71.65384022858234,56.070407381583856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:48:00+03:00,2990.41,2990.41,2982.63,2982.99,19.74820844918547,17.51864970177936,NaN,66.65034026704205,63.87119687938494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:51:00+03:00,2982.99,2985.46,2982.41,2984.82,18.88108111521116,17.79113598446572,NaN,66.0163688759218,68.1068497905154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:54:00+03:00,2984.82,2985.46,2981.8,2982.58,17.147229428611837,17.662354673294942,NaN,47.525656969690004,60.06412203755129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T09:57:00+03:00,2982.58,2983.8,2982,2982.01,15.829448877299114,17.295773514095778,NaN,45.273986119644746,52.938670655085524,49.661797537846304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:00:00+03:00,2982.01,2988.9,2981.01,2986.95,23.065141481676505,18.449647107611924,NaN,58.093996444037806,50.29787984445752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:03:00+03:00,2986.95,2988.87,2986.61,2987.8,29.222277769830228,20.604173240055584,NaN,76.5847083502696,59.98423030465071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:06:00+03:00,2987.8,2989.91,2986.45,2987.45,32.40899903964977,22.96513839997442,NaN,98.13332255593082,77.60400911674607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:09:00+03:00,2987.44,2989.86,2986.7,2989.85,38.83374481798951,26.13885968357744,NaN,98.46791292413063,91.06198127677699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:12:00+03:00,2989.86,2991.69,2989.28,2990.19,43.27435326854455,29.565958400570864,NaN,98.46791292413063,98.35638280139734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:15:00+03:00,2990.2,2990.74,2989.14,2989.14,44.449750620746194,32.54271684460593,NaN,95.99805389614822,97.64462658146982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:18:00+03:00,2989.15,2989.5,2987.67,2987.67,43.11996478706849,34.65816643309844,NaN,86.51651504035006,93.66082728687631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:21:00+03:00,2987.68,2990.4,2987.67,2990.39,46.68625381560813,37.063783909600374,NaN,86.51651504035006,89.67702799228277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:24:00+03:00,2990.4,2990.4,2987.43,2987.44,44.389941501761854,38.52901542803267,NaN,80.16844847143044,84.40049285071018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:27:00+03:00,2987.43,2989.11,2987.43,2987.88,43.4966211071184,39.52253656384982,NaN,81.00630627199945,82.56375659459331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:30:00+03:00,2987.88,2988.4,2982.6,2984.14,37.92280885288419,39.202591021656694,NaN,59.94718767978275,73.70731414107088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:33:00+03:00,2984.14,2985.51,2983.87,2984.56,35.17799212778057,38.39767124288147,NaN,51.06307765865836,64.00552387014685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:36:00+03:00,2984.56,2984.57,2976.2,2977.55,27.3767626254386,36.1934895193929,NaN,26.373425380554153,45.79456357299841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:39:00+03:00,2977.54,2977.55,2969.01,2970.95,20.383774464213886,33.031546508357096,NaN,14.099210639437517,30.511904559550008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:42:00+03:00,2970.94,2974.74,2970.94,2974.29,18.383858699506064,30.10200894658689,NaN,8.881787046672498,16.45147435555472,NaN,NaN,NaN,NaN,NaN,60.43533263228911,NaN,60.43533263228911,NaN
2024-05-03T10:45:00+03:00,2974.3,2974.3,2959.22,2966.66,14.874060504363271,27.056419258142164,NaN,9.759202002050769,10.913399896053592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:48:00+03:00,2966.67,2966.67,2958.71,2962.69,12.271188028836079,24.099373012280946,NaN,9.759202002050769,9.466730350258011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:51:00+03:00,2962.7,2968.4,2962.01,2964.62,11.224774765766753,21.524453362978107,NaN,5.1966716822120995,8.238358562104546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:54:00+03:00,2964.61,2970.5,2964.61,2969.81,13.35968237992391,19.891499166367268,NaN,19.14528351060382,11.367052398288896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T10:57:00+03:00,2969.81,2970.72,2968.61,2969,13.634424397902464,18.640084212674306,NaN,33.09241631800438,19.144790503606767,45.653528007162336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:00:00+03:00,2969,2970.69,2966.02,2966.03,12.946175385727983,17.501302447285042,NaN,39.56224140051744,30.599980409708547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:03:00+03:00,2966.03,2970.2,2964.4,2969.8,15.94838038609086,17.190718035046206,NaN,46.583592557416274,39.7460834253127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:06:00+03:00,2969.8,2973.15,2969.6,2971.06,19.933051539162406,17.739184735869447,NaN,57.28787453361582,47.81123616384985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:09:00+03:00,2971.06,2973.24,2971.01,2972.97,25.37501730969265,19.266351250634088,NaN,79.83212605760225,61.234531049544785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:12:00+03:00,2972.97,2974.32,2968.65,2972.81,28.624565022065823,21.137994004920436,NaN,90.99117379318004,76.0370581281327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:15:00+03:00,2972.81,2974.2,2971.69,2972.69,30.618393154768697,23.034073834890087,NaN,99.08421323461937,89.96917102846722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:18:00+03:00,2972.7,2974.29,2972.31,2974.28,34.24119836283319,25.275498740478707,NaN,99.08421323461937,96.38653342080624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:21:00+03:00,2974.29,2978.27,2974.28,2976.8,39.90059480261532,28.20051795290603,NaN,99.41112089170612,99.19318245364828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:24:00+03:00,2976.8,2978.86,2975.36,2975.37,41.65856993166351,30.892128348657526,NaN,97.15355126624723,98.5496284641909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:27:00+03:00,2975.37,2979.2,2975.36,2979,47.20275570238239,34.1542538194025,NaN,97.15355126624723,97.90607447473353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:30:00+03:00,2978.99,2980.33,2976.4,2979.12,50.699778511190296,37.463358757760055,NaN,97.15355126624725,97.15355126624723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:33:00+03:00,2979.13,2979.28,2977.22,2978.6,52.40185672271445,40.451058350750934,NaN,98.48173101368208,97.5962778487255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:36:00+03:00,2978.6,2983.92,2978.59,2983.85,58.559605042678925,44.07276768913653,NaN,98.48173101368208,98.03900443120381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:39:00+03:00,2983.85,2983.86,2977.77,2977.77,56.22342138736598,46.50289842878242,NaN,86.19352023724831,94.38566075487081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:42:00+03:00,2977.78,2981.6,2977.77,2980.69,57.83064714813014,48.768448172651965,NaN,78.11969135958977,87.59831420350672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:45:00+03:00,2980.69,2982.48,2976.91,2979.5,57.723094903780286,50.55937751887763,NaN,64.44413860949354,76.25245006877721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:48:00+03:00,2979.5,2980.65,2977.12,2979.25,57.28154194140342,51.90381040338279,NaN,60.23182065539254,67.59855020815861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:51:00+03:00,2979.25,2979.26,2975.66,2977.66,54.61575547986614,52.44619941867946,NaN,48.25738577864047,57.64444834784218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:54:00+03:00,2977.66,2978.2,2976.02,2976.02,50.603417615867414,52.077643058117054,NaN,35.29089305096542,47.92669982833281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T11:57:00+03:00,2976.03,2976.26,2971.05,2972.11,43.552923721105245,50.37269919071469,NaN,18.458088448166876,34.00212242592426,46.75975013938466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:00:00+03:00,2972.11,2972.8,2970.15,2971.16,38.727174016291585,48.04359415583007,NaN,6.691287855562069,20.146756451564794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:03:00+03:00,2971.16,2977,2971.15,2976.34,41.57722937519137,46.750321199702334,NaN,14.668474054551368,13.272616786093442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:06:00+03:00,2976.35,2978.15,2975.43,2978.14,45.86403642401788,46.573064244565444,NaN,33.764958002476384,18.374906637529943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:09:00+03:00,2978.15,2978.15,2975.36,2975.41,45.114045194374306,46.28126043452722,NaN,46.07545107601595,31.50296104434791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:12:00+03:00,2975.41,2976.85,2975.41,2975.42,44.60239635544337,45.94548761871045,NaN,43.744469377260906,41.19495948525108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:15:00+03:00,2975.42,2979.55,2975.4,2979.2,49.64251477539194,46.684893050046746,NaN,46.7337264823885,45.51788231188846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:18:00+03:00,2979.21,2979.21,2976.2,2977.85,50.989335562423626,47.54578155252212,NaN,60.80637850781206,50.428191455820496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:21:00+03:00,2977.85,2982.4,2977.84,2980.01,54.73116976200557,48.982859194418815,NaN,81.80221948534908,63.11410815851655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:24:00+03:00,2980,2980.9,2976.81,2977.28,53.398164205219494,49.86592019657895,NaN,82.48111898094963,75.02990565803692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:27:00+03:00,2977.28,2978.2,2976,2976.39,51.10789985553774,50.1143161283707,NaN,75.55828751035797,79.94720865888556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:30:00+03:00,2976.4,2979.34,2976.05,2979.34,53.98679428845856,50.88881176038827,NaN,72.65909844427743,76.89950164519502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:33:00+03:00,2979.34,2981,2978.85,2979.21,55.67576692332276,51.84620279297517,NaN,79.78924426102084,76.00221007188541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:36:00+03:00,2979.2,2983.89,2979.2,2982.34,60.792430219394795,53.6354482782591,NaN,93.66226396598269,82.03686889042699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:39:00+03:00,2982.34,2982.8,2979.88,2980.63,61.88538542879178,55.28543570836563,NaN,90.39670307928453,87.94940376876269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:42:00+03:00,2980.63,2982.1,2980.4,2982.09,64.32760085062745,57.093868736817996,NaN,90.47020980495775,91.50972561674166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:45:00+03:00,2982.09,2984.61,2981.52,2984.59,68.42088550882247,59.35927209121889,NaN,90.47020980495775,90.44570756306668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:48:00+03:00,2984.59,2990.62,2983.26,2986.6,72.45544709013079,61.97850709100127,NaN,96.63495975773645,92.52512645588399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:51:00+03:00,2986.6,2988.4,2986.22,2988.38,75.94446664754236,64.77169900230949,NaN,100,95.70172318756475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:54:00+03:00,2988.39,2988.39,2984.09,2985.2,75.97713156855846,67.01278551555929,NaN,86.4390473458077,94.35800236784807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T12:57:00+03:00,2985.19,2985.4,2983.2,2983.2,71.70243348374952,67.95071510919733,NaN,65.1885520053496,83.87586645038579,50.619690833981636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T13:00:00+03:00,2983.2,2984.19,2980.6,2982.93,68.37219824833502,68.03501173702487,NaN,42.90350292085046,64.84370075733594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T13:03:00+03:00,2982.93,2986.15,2982.93,2983.39,67.11049306902552,67.850108003425,NaN,35.74122165404165,47.94442552674726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T13:06:00+03:00,2983.39,2984.74,2982.2,2984.73,68.11606106508395,67.9032986157568,NaN,40.83958188970059,39.82810215486426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T13:09:00+03:00,2984.73,2984.74,2979,2979,57.823963876864205,65.88743166797828,NaN,29.7912976408664,35.45736706153624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T13:12:00+03:00,2979.01,2982.28,2978.26,2982,57.09431548770522,64.12880843192366,NaN,26.28990072758819,32.30692675271842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T13:15:00+03:00,2981.99,2982,2979.87,2980.41,53.710921763658284,62.045231098270584,NaN,13.47524471797289,23.185481028809182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T13:18:00+03:00,2980.41,2984.74,2980.4,2983.81,56.9121314461395,61.01861116784437,NaN,27.50024419270485,22.421796546088668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024-05-03T13:21:00+03:00,2983.8,2983.81,2980.5,2980.51,53.48732718293972,59.51235437086344,NaN,22.760536968772687,21.245341959816834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
